crop_path,ann_id,image_id,category_id,category_name,class_index
crops/97_129.jpg,129,97,1,person,0
crops/99_130.jpg,130,99,1,person,0
crops/99_131.jpg,131,99,1,person,0
crops/99_132.jpg,132,99,2,car,1
crops/99_133.jpg,133,99,2,car,1
crops/100_134.jpg,134,100,2,car,1
crops/100_135.jpg,135,100,1,person,0
crops/101_136.jpg,136,101,2,car,1
crops/101_137.jpg,137,101,1,person,0
crops/102_138.jpg,138,102,1,person,0
crops/104_139.jpg,139,104,1,person,0
crops/105_140.jpg,140,105,1,person,0
crops/106_141.jpg,141,106,1,person,0
crops/107_142.jpg,142,107,1,person,0
crops/107_143.jpg,143,107,1,person,0
crops/107_144.jpg,144,107,1,person,0
crops/108_145.jpg,145,108,2,car,1
crops/109_146.jpg,146,109,2,car,1
crops/109_147.jpg,147,109,1,person,0
crops/110_148.jpg,148,110,1,person,0
crops/110_149.jpg,149,110,1,person,0
crops/110_150.jpg,150,110,1,person,0
crops/110_151.jpg,151,110,1,person,0
crops/112_152.jpg,152,112,1,person,0
crops/112_154.jpg,154,112,1,person,0
crops/112_155.jpg,155,112,1,person,0
crops/111_156.jpg,156,111,1,person,0
crops/111_157.jpg,157,111,1,person,0
crops/111_158.jpg,158,111,2,car,1
crops/114_159.jpg,159,114,1,person,0
crops/113_160.jpg,160,113,1,person,0
crops/116_161.jpg,161,116,1,person,0
crops/116_162.jpg,162,116,1,person,0
crops/117_163.jpg,163,117,2,car,1
crops/117_164.jpg,164,117,1,person,0
crops/117_165.jpg,165,117,2,car,1
crops/118_166.jpg,166,118,1,person,0
crops/118_167.jpg,167,118,1,person,0
crops/119_168.jpg,168,119,2,car,1
crops/119_169.jpg,169,119,1,person,0
crops/119_170.jpg,170,119,2,car,1
crops/119_171.jpg,171,119,2,car,1
crops/120_172.jpg,172,120,1,person,0
crops/122_173.jpg,173,122,1,person,0
crops/122_174.jpg,174,122,1,person,0
crops/121_175.jpg,175,121,1,person,0
crops/121_176.jpg,176,121,1,person,0
crops/121_177.jpg,177,121,2,car,1
crops/121_178.jpg,178,121,2,car,1
crops/123_179.jpg,179,123,1,person,0
crops/125_180.jpg,180,125,1,person,0
crops/125_181.jpg,181,125,1,person,0
crops/125_182.jpg,182,125,1,person,0
crops/127_183.jpg,183,127,2,car,1
crops/127_184.jpg,184,127,1,person,0
crops/128_185.jpg,185,128,1,person,0
crops/128_186.jpg,186,128,2,car,1
crops/129_187.jpg,187,129,1,person,0
crops/130_188.jpg,188,130,1,person,0
crops/130_189.jpg,189,130,2,car,1
crops/133_190.jpg,190,133,2,car,1
crops/133_191.jpg,191,133,1,person,0
crops/138_192.jpg,192,138,1,person,0
crops/138_193.jpg,193,138,1,person,0
crops/138_194.jpg,194,138,1,person,0
crops/137_195.jpg,195,137,1,person,0
crops/137_196.jpg,196,137,2,car,1
crops/139_197.jpg,197,139,2,car,1
crops/139_198.jpg,198,139,1,person,0
crops/140_199.jpg,199,140,2,car,1
crops/141_200.jpg,200,141,1,person,0
crops/141_201.jpg,201,141,2,car,1
crops/149_209.jpg,209,149,1,person,0
crops/149_210.jpg,210,149,2,car,1
crops/150_211.jpg,211,150,1,person,0
crops/150_212.jpg,212,150,1,person,0
crops/151_213.jpg,213,151,1,person,0
crops/152_214.jpg,214,152,1,person,0
crops/152_215.jpg,215,152,1,person,0
crops/154_216.jpg,216,154,1,person,0
crops/155_217.jpg,217,155,2,car,1
crops/156_218.jpg,218,156,1,person,0
crops/156_219.jpg,219,156,1,person,0
crops/158_221.jpg,221,158,1,person,0
crops/168_234.jpg,234,168,1,person,0
crops/177_248.jpg,248,177,1,person,0
crops/184_252.jpg,252,184,1,person,0
crops/184_253.jpg,253,184,1,person,0
crops/184_254.jpg,254,184,1,person,0
crops/184_255.jpg,255,184,1,person,0
crops/195_261.jpg,261,195,1,person,0
crops/199_266.jpg,266,199,1,person,0
crops/199_267.jpg,267,199,2,car,1
crops/200_269.jpg,269,200,1,person,0
crops/200_270.jpg,270,200,1,person,0
crops/200_271.jpg,271,200,2,car,1
crops/201_273.jpg,273,201,2,car,1
crops/201_274.jpg,274,201,1,person,0
crops/228_279.jpg,279,228,2,car,1
crops/228_280.jpg,280,228,1,person,0
crops/229_281.jpg,281,229,1,person,0
crops/229_282.jpg,282,229,1,person,0
crops/229_283.jpg,283,229,1,person,0
crops/229_284.jpg,284,229,2,car,1
crops/301_285.jpg,285,301,1,person,0
crops/301_288.jpg,288,301,2,car,1
crops/301_289.jpg,289,301,2,car,1
crops/230_290.jpg,290,230,1,person,0
crops/230_291.jpg,291,230,1,person,0
crops/230_292.jpg,292,230,1,person,0
crops/230_293.jpg,293,230,1,person,0
crops/230_294.jpg,294,230,1,person,0
crops/230_295.jpg,295,230,2,car,1
crops/230_296.jpg,296,230,2,car,1
crops/231_297.jpg,297,231,1,person,0
crops/231_298.jpg,298,231,1,person,0
crops/231_299.jpg,299,231,1,person,0
crops/231_300.jpg,300,231,2,car,1
crops/232_301.jpg,301,232,1,person,0
crops/232_302.jpg,302,232,1,person,0
crops/232_303.jpg,303,232,1,person,0
crops/232_304.jpg,304,232,1,person,0
crops/232_305.jpg,305,232,1,person,0
crops/232_306.jpg,306,232,2,car,1
crops/233_307.jpg,307,233,1,person,0
crops/233_310.jpg,310,233,1,person,0
crops/233_311.jpg,311,233,2,car,1
crops/234_312.jpg,312,234,1,person,0
crops/234_313.jpg,313,234,2,car,1
crops/235_314.jpg,314,235,1,person,0
crops/235_315.jpg,315,235,1,person,0
crops/235_316.jpg,316,235,2,car,1
crops/236_317.jpg,317,236,1,person,0
crops/236_318.jpg,318,236,1,person,0
crops/236_319.jpg,319,236,1,person,0
crops/236_320.jpg,320,236,2,car,1
crops/237_321.jpg,321,237,1,person,0
crops/237_322.jpg,322,237,2,car,1
crops/237_323.jpg,323,237,2,car,1
crops/238_324.jpg,324,238,1,person,0
crops/238_325.jpg,325,238,1,person,0
crops/238_326.jpg,326,238,1,person,0
crops/238_327.jpg,327,238,1,person,0
crops/238_328.jpg,328,238,1,person,0
crops/238_329.jpg,329,238,1,person,0
crops/238_330.jpg,330,238,1,person,0
crops/238_331.jpg,331,238,1,person,0
crops/238_332.jpg,332,238,1,person,0
crops/238_333.jpg,333,238,1,person,0
crops/238_334.jpg,334,238,1,person,0
crops/238_335.jpg,335,238,1,person,0
crops/238_336.jpg,336,238,2,car,1
crops/239_337.jpg,337,239,1,person,0
crops/239_338.jpg,338,239,1,person,0
crops/239_339.jpg,339,239,2,car,1
crops/240_340.jpg,340,240,1,person,0
crops/240_341.jpg,341,240,1,person,0
crops/240_342.jpg,342,240,1,person,0
crops/240_343.jpg,343,240,1,person,0
crops/240_344.jpg,344,240,1,person,0
crops/240_345.jpg,345,240,1,person,0
crops/240_346.jpg,346,240,2,car,1
crops/240_347.jpg,347,240,2,car,1
crops/240_348.jpg,348,240,2,car,1
crops/240_349.jpg,349,240,2,car,1
crops/240_350.jpg,350,240,2,car,1
crops/241_351.jpg,351,241,1,person,0
crops/241_352.jpg,352,241,2,car,1
crops/242_353.jpg,353,242,1,person,0
crops/242_354.jpg,354,242,1,person,0
crops/242_355.jpg,355,242,2,car,1
crops/243_356.jpg,356,243,1,person,0
crops/243_357.jpg,357,243,1,person,0
crops/243_358.jpg,358,243,2,car,1
crops/244_359.jpg,359,244,1,person,0
crops/244_360.jpg,360,244,1,person,0
crops/244_361.jpg,361,244,1,person,0
crops/244_362.jpg,362,244,1,person,0
crops/244_363.jpg,363,244,1,person,0
crops/244_364.jpg,364,244,1,person,0
crops/244_365.jpg,365,244,2,car,1
crops/244_366.jpg,366,244,2,car,1
crops/244_367.jpg,367,244,2,car,1
crops/244_368.jpg,368,244,2,car,1
crops/244_369.jpg,369,244,2,car,1
crops/245_370.jpg,370,245,1,person,0
crops/245_371.jpg,371,245,1,person,0
crops/245_372.jpg,372,245,2,car,1
crops/246_373.jpg,373,246,1,person,0
crops/246_374.jpg,374,246,1,person,0
crops/246_375.jpg,375,246,2,car,1
crops/247_376.jpg,376,247,1,person,0
crops/247_377.jpg,377,247,1,person,0
crops/247_378.jpg,378,247,1,person,0
crops/247_379.jpg,379,247,1,person,0
crops/247_381.jpg,381,247,2,car,1
crops/247_382.jpg,382,247,2,car,1
crops/248_383.jpg,383,248,1,person,0
crops/248_384.jpg,384,248,1,person,0
crops/248_385.jpg,385,248,2,car,1
crops/248_386.jpg,386,248,2,car,1
crops/249_387.jpg,387,249,1,person,0
crops/249_388.jpg,388,249,1,person,0
crops/249_389.jpg,389,249,1,person,0
crops/249_390.jpg,390,249,1,person,0
crops/249_391.jpg,391,249,2,car,1
crops/250_392.jpg,392,250,1,person,0
crops/250_393.jpg,393,250,2,car,1
crops/250_394.jpg,394,250,2,car,1
crops/250_395.jpg,395,250,2,car,1
crops/251_396.jpg,396,251,1,person,0
crops/251_397.jpg,397,251,1,person,0
crops/251_398.jpg,398,251,1,person,0
crops/251_399.jpg,399,251,1,person,0
crops/251_400.jpg,400,251,2,car,1
crops/252_401.jpg,401,252,1,person,0
crops/252_402.jpg,402,252,1,person,0
crops/252_403.jpg,403,252,1,person,0
crops/252_404.jpg,404,252,1,person,0
crops/252_405.jpg,405,252,1,person,0
crops/252_406.jpg,406,252,1,person,0
crops/252_407.jpg,407,252,2,car,1
crops/253_408.jpg,408,253,1,person,0
crops/253_409.jpg,409,253,1,person,0
crops/253_410.jpg,410,253,2,car,1
crops/254_411.jpg,411,254,1,person,0
crops/254_412.jpg,412,254,1,person,0
crops/254_413.jpg,413,254,1,person,0
crops/254_414.jpg,414,254,2,car,1
crops/255_415.jpg,415,255,1,person,0
crops/255_416.jpg,416,255,1,person,0
crops/255_417.jpg,417,255,1,person,0
crops/255_418.jpg,418,255,1,person,0
crops/255_419.jpg,419,255,1,person,0
crops/255_420.jpg,420,255,1,person,0
crops/255_421.jpg,421,255,1,person,0
crops/255_422.jpg,422,255,2,car,1
crops/256_423.jpg,423,256,1,person,0
crops/256_424.jpg,424,256,1,person,0
crops/256_425.jpg,425,256,1,person,0
crops/256_426.jpg,426,256,1,person,0
crops/256_427.jpg,427,256,2,car,1
crops/256_428.jpg,428,256,2,car,1
crops/257_429.jpg,429,257,1,person,0
crops/257_430.jpg,430,257,1,person,0
crops/257_431.jpg,431,257,1,person,0
crops/257_432.jpg,432,257,1,person,0
crops/257_433.jpg,433,257,1,person,0
crops/257_434.jpg,434,257,1,person,0
crops/257_435.jpg,435,257,2,car,1
crops/258_436.jpg,436,258,1,person,0
crops/258_437.jpg,437,258,2,car,1
crops/259_438.jpg,438,259,1,person,0
crops/259_439.jpg,439,259,2,car,1
crops/260_440.jpg,440,260,1,person,0
crops/260_441.jpg,441,260,1,person,0
crops/260_442.jpg,442,260,2,car,1
crops/261_443.jpg,443,261,1,person,0
crops/261_444.jpg,444,261,1,person,0
crops/261_445.jpg,445,261,2,car,1
crops/262_446.jpg,446,262,1,person,0
crops/262_447.jpg,447,262,1,person,0
crops/262_448.jpg,448,262,1,person,0
crops/262_449.jpg,449,262,1,person,0
crops/262_450.jpg,450,262,1,person,0
crops/262_451.jpg,451,262,2,car,1
crops/262_452.jpg,452,262,2,car,1
crops/262_453.jpg,453,262,2,car,1
crops/263_454.jpg,454,263,1,person,0
crops/263_455.jpg,455,263,1,person,0
crops/263_456.jpg,456,263,1,person,0
crops/263_457.jpg,457,263,1,person,0
crops/263_458.jpg,458,263,1,person,0
crops/263_459.jpg,459,263,2,car,1
crops/263_460.jpg,460,263,2,car,1
crops/264_461.jpg,461,264,1,person,0
crops/264_462.jpg,462,264,1,person,0
crops/264_463.jpg,463,264,1,person,0
crops/264_464.jpg,464,264,2,car,1
crops/265_465.jpg,465,265,1,person,0
crops/265_466.jpg,466,265,2,car,1
crops/266_467.jpg,467,266,1,person,0
crops/266_468.jpg,468,266,1,person,0
crops/266_469.jpg,469,266,2,car,1
crops/266_470.jpg,470,266,2,car,1
crops/266_471.jpg,471,266,2,car,1
crops/266_472.jpg,472,266,2,car,1
crops/267_473.jpg,473,267,1,person,0
crops/267_474.jpg,474,267,2,car,1
crops/268_475.jpg,475,268,1,person,0
crops/268_476.jpg,476,268,1,person,0
crops/268_477.jpg,477,268,1,person,0
crops/268_478.jpg,478,268,1,person,0
crops/268_479.jpg,479,268,1,person,0
crops/268_480.jpg,480,268,1,person,0
crops/268_481.jpg,481,268,1,person,0
crops/268_482.jpg,482,268,1,person,0
crops/268_483.jpg,483,268,2,car,1
crops/268_484.jpg,484,268,2,car,1
crops/268_485.jpg,485,268,2,car,1
crops/269_486.jpg,486,269,2,car,1
crops/269_487.jpg,487,269,1,person,0
crops/269_488.jpg,488,269,1,person,0
crops/269_489.jpg,489,269,1,person,0
crops/269_490.jpg,490,269,1,person,0
crops/269_491.jpg,491,269,1,person,0
crops/269_492.jpg,492,269,1,person,0
crops/269_493.jpg,493,269,1,person,0
crops/269_494.jpg,494,269,1,person,0
crops/269_495.jpg,495,269,1,person,0
crops/269_496.jpg,496,269,1,person,0
crops/270_497.jpg,497,270,1,person,0
crops/270_498.jpg,498,270,2,car,1
crops/271_499.jpg,499,271,1,person,0
crops/271_500.jpg,500,271,1,person,0
crops/271_501.jpg,501,271,1,person,0
crops/271_502.jpg,502,271,1,person,0
crops/271_503.jpg,503,271,1,person,0
crops/271_504.jpg,504,271,1,person,0
crops/271_505.jpg,505,271,1,person,0
crops/271_506.jpg,506,271,1,person,0
crops/271_507.jpg,507,271,2,car,1
crops/272_508.jpg,508,272,1,person,0
crops/272_509.jpg,509,272,1,person,0
crops/272_510.jpg,510,272,2,car,1
crops/273_511.jpg,511,273,1,person,0
crops/273_512.jpg,512,273,2,car,1
crops/274_513.jpg,513,274,1,person,0
crops/274_514.jpg,514,274,2,car,1
crops/275_515.jpg,515,275,1,person,0
crops/275_516.jpg,516,275,1,person,0
crops/275_517.jpg,517,275,1,person,0
crops/275_518.jpg,518,275,1,person,0
crops/275_519.jpg,519,275,1,person,0
crops/275_520.jpg,520,275,1,person,0
crops/275_521.jpg,521,275,1,person,0
crops/275_522.jpg,522,275,2,car,1
crops/276_523.jpg,523,276,1,person,0
crops/276_524.jpg,524,276,2,car,1
crops/277_525.jpg,525,277,1,person,0
crops/277_526.jpg,526,277,1,person,0
crops/277_527.jpg,527,277,1,person,0
crops/277_528.jpg,528,277,1,person,0
crops/277_529.jpg,529,277,1,person,0
crops/277_530.jpg,530,277,1,person,0
crops/277_531.jpg,531,277,1,person,0
crops/277_532.jpg,532,277,2,car,1
crops/278_533.jpg,533,278,1,person,0
crops/278_534.jpg,534,278,1,person,0
crops/278_535.jpg,535,278,1,person,0
crops/278_536.jpg,536,278,1,person,0
crops/278_537.jpg,537,278,1,person,0
crops/278_538.jpg,538,278,1,person,0
crops/278_539.jpg,539,278,1,person,0
crops/278_540.jpg,540,278,2,car,1
crops/278_541.jpg,541,278,2,car,1
crops/279_542.jpg,542,279,1,person,0
crops/279_543.jpg,543,279,2,car,1
crops/280_544.jpg,544,280,2,car,1
crops/280_545.jpg,545,280,1,person,0
crops/280_546.jpg,546,280,1,person,0
crops/280_547.jpg,547,280,1,person,0
crops/280_548.jpg,548,280,2,car,1
crops/281_549.jpg,549,281,1,person,0
crops/281_550.jpg,550,281,2,car,1
crops/282_551.jpg,551,282,1,person,0
crops/282_552.jpg,552,282,1,person,0
crops/282_553.jpg,553,282,1,person,0
crops/282_554.jpg,554,282,2,car,1
crops/282_555.jpg,555,282,2,car,1
crops/282_556.jpg,556,282,2,car,1
crops/283_557.jpg,557,283,1,person,0
crops/283_558.jpg,558,283,1,person,0
crops/283_559.jpg,559,283,1,person,0
crops/283_560.jpg,560,283,1,person,0
crops/283_561.jpg,561,283,1,person,0
crops/283_562.jpg,562,283,1,person,0
crops/283_563.jpg,563,283,2,car,1
crops/283_564.jpg,564,283,2,car,1
crops/283_565.jpg,565,283,2,car,1
crops/284_566.jpg,566,284,1,person,0
crops/284_567.jpg,567,284,1,person,0
crops/284_568.jpg,568,284,1,person,0
crops/284_569.jpg,569,284,1,person,0
crops/284_570.jpg,570,284,2,car,1
crops/285_571.jpg,571,285,1,person,0
crops/285_572.jpg,572,285,2,car,1
crops/286_573.jpg,573,286,1,person,0
crops/286_574.jpg,574,286,1,person,0
crops/286_575.jpg,575,286,1,person,0
crops/286_576.jpg,576,286,2,car,1
crops/286_577.jpg,577,286,2,car,1
crops/287_578.jpg,578,287,1,person,0
crops/287_579.jpg,579,287,2,car,1
crops/288_580.jpg,580,288,1,person,0
crops/288_581.jpg,581,288,2,car,1
crops/288_582.jpg,582,288,2,car,1
crops/289_583.jpg,583,289,1,person,0
crops/289_584.jpg,584,289,1,person,0
crops/289_585.jpg,585,289,2,car,1
crops/289_586.jpg,586,289,2,car,1
crops/290_587.jpg,587,290,1,person,0
crops/290_588.jpg,588,290,1,person,0
crops/290_589.jpg,589,290,1,person,0
crops/290_590.jpg,590,290,1,person,0
crops/290_591.jpg,591,290,1,person,0
crops/290_592.jpg,592,290,1,person,0
crops/290_593.jpg,593,290,1,person,0
crops/290_594.jpg,594,290,2,car,1
crops/291_595.jpg,595,291,1,person,0
crops/291_596.jpg,596,291,2,car,1
crops/291_597.jpg,597,291,2,car,1
crops/291_598.jpg,598,291,2,car,1
crops/292_599.jpg,599,292,1,person,0
crops/292_600.jpg,600,292,1,person,0
crops/292_601.jpg,601,292,1,person,0
crops/292_602.jpg,602,292,1,person,0
crops/292_603.jpg,603,292,1,person,0
crops/292_604.jpg,604,292,1,person,0
crops/292_605.jpg,605,292,1,person,0
crops/292_606.jpg,606,292,1,person,0
crops/292_607.jpg,607,292,1,person,0
crops/292_608.jpg,608,292,1,person,0
crops/292_609.jpg,609,292,1,person,0
crops/292_610.jpg,610,292,2,car,1
crops/293_611.jpg,611,293,1,person,0
crops/293_612.jpg,612,293,1,person,0
crops/293_613.jpg,613,293,2,car,1
crops/294_614.jpg,614,294,1,person,0
crops/294_615.jpg,615,294,1,person,0
crops/294_616.jpg,616,294,1,person,0
crops/294_617.jpg,617,294,1,person,0
crops/294_618.jpg,618,294,1,person,0
crops/294_619.jpg,619,294,2,car,1
crops/294_620.jpg,620,294,2,car,1
crops/295_621.jpg,621,295,1,person,0
crops/295_622.jpg,622,295,2,car,1
crops/296_623.jpg,623,296,1,person,0
crops/296_624.jpg,624,296,1,person,0
crops/296_625.jpg,625,296,2,car,1
crops/297_626.jpg,626,297,1,person,0
crops/297_627.jpg,627,297,1,person,0
crops/297_628.jpg,628,297,1,person,0
crops/297_629.jpg,629,297,1,person,0
crops/297_630.jpg,630,297,2,car,1
crops/297_631.jpg,631,297,2,car,1
crops/297_632.jpg,632,297,2,car,1
crops/297_633.jpg,633,297,2,car,1
crops/297_634.jpg,634,297,2,car,1
crops/298_635.jpg,635,298,1,person,0
crops/298_636.jpg,636,298,2,car,1
crops/299_637.jpg,637,299,1,person,0
crops/299_638.jpg,638,299,2,car,1
crops/300_639.jpg,639,300,1,person,0
crops/300_640.jpg,640,300,1,person,0
crops/300_641.jpg,641,300,1,person,0
crops/300_642.jpg,642,300,1,person,0
crops/300_643.jpg,643,300,1,person,0
crops/300_644.jpg,644,300,1,person,0
crops/300_645.jpg,645,300,1,person,0
crops/300_646.jpg,646,300,1,person,0
crops/300_647.jpg,647,300,2,car,1
crops/300_648.jpg,648,300,2,car,1
crops/300_649.jpg,649,300,2,car,1
crops/300_650.jpg,650,300,2,car,1
crops/302_651.jpg,651,302,1,person,0
crops/302_652.jpg,652,302,1,person,0
crops/302_653.jpg,653,302,1,person,0
crops/302_654.jpg,654,302,2,car,1
crops/303_655.jpg,655,303,1,person,0
crops/303_656.jpg,656,303,2,car,1
crops/303_657.jpg,657,303,2,car,1
crops/309_668.jpg,668,309,1,person,0
crops/310_671.jpg,671,310,1,person,0
crops/313_676.jpg,676,313,1,person,0
crops/322_687.jpg,687,322,2,car,1
crops/325_688.jpg,688,325,1,person,0
crops/327_689.jpg,689,327,1,person,0
crops/327_690.jpg,690,327,2,car,1
crops/327_691.jpg,691,327,2,car,1
crops/328_692.jpg,692,328,1,person,0
crops/330_693.jpg,693,330,1,person,0
crops/331_694.jpg,694,331,2,car,1
crops/331_695.jpg,695,331,1,person,0
crops/331_696.jpg,696,331,1,person,0
crops/332_697.jpg,697,332,1,person,0
crops/333_698.jpg,698,333,1,person,0
crops/333_699.jpg,699,333,2,car,1
crops/335_700.jpg,700,335,1,person,0
crops/335_701.jpg,701,335,1,person,0
crops/335_702.jpg,702,335,1,person,0
crops/336_703.jpg,703,336,1,person,0
crops/336_704.jpg,704,336,2,car,1
crops/338_705.jpg,705,338,2,car,1
crops/339_706.jpg,706,339,1,person,0
crops/339_707.jpg,707,339,1,person,0
crops/339_708.jpg,708,339,1,person,0
crops/340_709.jpg,709,340,1,person,0
crops/340_710.jpg,710,340,2,car,1
crops/345_711.jpg,711,345,1,person,0
crops/347_712.jpg,712,347,1,person,0
crops/348_713.jpg,713,348,1,person,0
crops/349_714.jpg,714,349,2,car,1
crops/349_715.jpg,715,349,2,car,1
crops/350_716.jpg,716,350,1,person,0
crops/354_717.jpg,717,354,1,person,0
crops/355_718.jpg,718,355,2,car,1
crops/356_719.jpg,719,356,1,person,0
crops/356_720.jpg,720,356,1,person,0
crops/356_721.jpg,721,356,1,person,0
crops/357_722.jpg,722,357,1,person,0
crops/360_723.jpg,723,360,1,person,0
crops/361_724.jpg,724,361,1,person,0
crops/363_725.jpg,725,363,1,person,0
crops/363_726.jpg,726,363,2,car,1
crops/365_727.jpg,727,365,2,car,1
crops/366_728.jpg,728,366,1,person,0
crops/367_729.jpg,729,367,2,car,1
crops/367_730.jpg,730,367,1,person,0
crops/367_731.jpg,731,367,1,person,0
crops/369_732.jpg,732,369,1,person,0
crops/372_733.jpg,733,372,2,car,1
crops/372_734.jpg,734,372,2,car,1
crops/372_735.jpg,735,372,2,car,1
crops/373_736.jpg,736,373,1,person,0
crops/374_737.jpg,737,374,2,car,1
crops/374_738.jpg,738,374,1,person,0
crops/375_739.jpg,739,375,1,person,0
crops/375_740.jpg,740,375,2,car,1
crops/378_741.jpg,741,378,1,person,0
crops/378_742.jpg,742,378,1,person,0
crops/378_743.jpg,743,378,2,car,1
crops/381_744.jpg,744,381,1,person,0
crops/382_745.jpg,745,382,1,person,0
crops/383_746.jpg,746,383,2,car,1
crops/383_747.jpg,747,383,2,car,1
crops/384_748.jpg,748,384,1,person,0
crops/386_749.jpg,749,386,1,person,0
crops/386_750.jpg,750,386,1,person,0
crops/386_751.jpg,751,386,1,person,0
crops/387_752.jpg,752,387,1,person,0
crops/387_753.jpg,753,387,1,person,0
crops/388_754.jpg,754,388,1,person,0
crops/388_755.jpg,755,388,1,person,0
crops/390_756.jpg,756,390,1,person,0
crops/390_757.jpg,757,390,1,person,0
crops/391_758.jpg,758,391,1,person,0
crops/392_759.jpg,759,392,1,person,0
crops/394_760.jpg,760,394,1,person,0
crops/396_761.jpg,761,396,2,car,1
crops/396_762.jpg,762,396,1,person,0
crops/397_763.jpg,763,397,2,car,1
crops/401_764.jpg,764,401,2,car,1
crops/402_765.jpg,765,402,1,person,0
crops/403_766.jpg,766,403,1,person,0
crops/404_767.jpg,767,404,1,person,0
crops/405_768.jpg,768,405,1,person,0
crops/405_769.jpg,769,405,1,person,0
crops/406_770.jpg,770,406,1,person,0
crops/407_771.jpg,771,407,1,person,0
crops/408_772.jpg,772,408,1,person,0
crops/408_773.jpg,773,408,1,person,0
crops/410_774.jpg,774,410,2,car,1
crops/410_775.jpg,775,410,2,car,1
crops/411_776.jpg,776,411,1,person,0
